t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
33.039,0.0114,-0.016,0.9956,13.29,3.35,6.34
33.059,-0.0108,0.0065,1.0516,6.46,3.72,7.2
33.079,-0.0281,0.0272,1.0504,2.07,1.71,5.06
33.099,-0.0463,0.0693,1.0095,-3.11,2.99,0.73
33.119,-0.0176,0.0832,1.0321,7.5,7.5,-4.39
33.139,0.0185,0.0797,1.0723,5.18,0.49,-1.95
33.159,0.0172,0.0399,1.0131,-3.78,-18.41,-1.16
33.179,-0.0121,0.009,0.9283,-10.67,-15.37,-1.1
33.199,0.0001,0.0048,0.875,-4.76,-0.61,-3.72
33.219,0.0235,-0.0165,0.9025,10.79,-1.34,-3.48
33.239,0.0474,0.0024,0.9918,16.59,-0.98,1.34
33.259,0.0157,0.0251,1.0596,13.41,1.46,3.54
33.279,-0.0262,0.0674,1.0703,3.11,-1.16,3.29
33.299,-0.0554,0.0955,1.0839,6.46,1.16,0.18
33.319,-0.0456,0.0729,1.0933,5.12,1.16,-1.22
33.339,-0.0126,0.0672,1.0866,1.1,-4.27,-2.38
33.359,0.0104,0.0475,1.041,-8.11,-13.35,-2.32
33.379,0.008,0.038,0.9725,-14.45,-12.99,-1.89
33.399,0.0106,-0.0142,0.9229,-10.3,-4.7,-5.85
33.419,0.0456,-0.0075,0.9067,-0.3,-0.12,-4.88
33.439,0.0438,-0.0042,0.9329,8.9,3.72,-0.79
33.459,-0.0159,0.071,1.0075,13.05,2.99,2.38
33.479,0.0027,0.0621,1.0634,13.84,7.56,4.45
33.499,-0.0137,0.0792,1.1,5.3,4.09,2.8
33.519,0.0046,0.0787,1.0392,-8.78,-6.1,-3.23
33.539,0.02,0.0733,0.958,-9.7,-8.17,-2.38
33.559,0.0411,0.0539,0.9592,0.0,-4.21,-0.73
33.579,0.0193,0.0165,0.9901,3.78,-6.4,1.59
33.599,0.0107,0.0097,0.9672,-3.48,-10.49,-1.22
33.619,0.0299,0.0325,0.9633,0.24,-1.16,-1.59
33.639,0.023,0.0585,1.0175,8.23,5.49,-0.43
33.659,0.0108,0.0753,1.0913,5.18,-0.43,-0.37
33.679,0.0043,0.0609,1.1006,-2.2,-6.4,0.49
33.699,-0.0106,0.0627,1.0477,-13.35,-11.22,0.3
33.719,0.0175,0.0293,0.996,-17.01,-7.13,-2.32
33.739,0.0001,0.0264,0.9449,-14.21,-3.35,-5.98
33.759,0.0324,0.0153,0.9847,-4.15,-8.84,-9.94
33.779,0.0653,0.0087,0.9688,2.56,-12.62,-2.5
33.799,0.0834,0.005,0.9902,2.99,-6.59,3.23
33.819,0.0333,0.0459,1.0101,9.02,-1.4,2.74
33.839,0.0394,0.0639,1.1279,1.65,8.72,1.89
33.859,0.0262,0.0925,0.9949,-5.91,2.44,-0.49
33.879,0.0582,0.0569,0.9813,-3.78,0.24,-2.87
33.899,0.0308,0.0474,0.9531,-7.13,-1.4,0.43
33.919,0.0347,0.0316,0.9285,-17.2,-1.95,-0.12
33.939,0.0244,-0.0075,0.973,-32.5,0.79,-2.01
33.959,0.0581,-0.025,0.9457,-39.57,7.13,-7.68
33.979,0.1028,-0.0095,0.9483,-44.94,20.79,-9.88
33.999,0.0596,-0.0128,0.9571,-64.94,14.57,-11.4
34.019,0.0507,-0.0145,1.0026,-78.54,8.29,-4.51
34.039,-0.0535,-0.0279,1.1558,-72.5,27.26,-1.34
34.059,-0.1901,-0.1534,1.2118,-17.99,16.59,-5.0
34.079,0.1262,-0.0474,0.8299,0.55,20.12,-3.6
34.099,-0.1343,-0.1049,1.2796,-22.5,83.84,-21.16
34.119,-0.0641,-0.149,0.9568,2.62,-10.91,-12.74
34.139,-0.041,-0.0881,1.03,-7.2,-16.95,-8.17
34.159,-0.0116,-0.1212,1.0081,5.43,17.26,-6.46
34.179,-0.051,-0.0922,1.0043,-1.52,-4.15,-0.49
34.199,-0.0187,-0.1021,1.0189,-1.46,-1.22,0.18
34.219,-0.0496,-0.0942,1.0005,1.4,3.84,-0.37
34.239,-0.0378,-0.0972,1.008,-1.34,-2.62,0.3
34.259,-0.0317,-0.0972,1.0166,-0.3,0.18,0.24
34.279,-0.0415,-0.0958,1.0056,-0.18,0.37,0.18
34.299,-0.0334,-0.0969,1.0153,-0.85,-1.34,0.3
34.319,-0.0334,-0.098,1.006,-0.49,-0.12,0.37
34.339,-0.0317,-0.0964,1.0117,-0.49,-0.43,0.37
34.359,-0.033,-0.0934,1.0083,-0.61,-0.37,0.3
34.379,-0.0355,-0.0927,1.0065,-0.61,-0.37,0.3
34.399,-0.0341,-0.0964,1.0106,-0.61,-0.37,0.24
34.419,-0.0349,-0.0969,1.0095,-0.67,-0.43,0.3
34.439,-0.0373,-0.0982,1.0103,-0.73,-0.49,0.24
34.459,-0.0366,-0.0978,1.0159,-0.55,-0.37,0.37
34.479,-0.0375,-0.098,1.0091,-0.67,-0.49,0.3
34.499,-0.0357,-0.0977,1.0133,-0.67,-0.37,0.43
34.519,-0.0319,-0.0952,1.0109,-0.55,-0.55,0.43
34.539,-0.0318,-0.0944,1.0087,-0.55,-0.43,0.37
34.559,-0.0313,-0.0951,1.0104,-0.55,-0.43,0.3
34.579,-0.032,-0.0971,1.0112,-0.55,-0.43,0.37
34.599,-0.0315,-0.0957,1.007,-0.67,-0.43,0.3
34.619,-0.0355,-0.0964,1.0093,-0.67,-0.43,0.24
34.639,-0.0377,-0.0944,1.0123,-0.55,-0.49,0.3
34.659,-0.038,-0.097,1.0121,-0.67,-0.43,0.37
34.679,-0.0363,-0.0966,1.0056,-0.61,-0.43,0.37
34.699,-0.0336,-0.0946,1.0108,-0.55,-0.43,0.43
34.719,-0.0306,-0.0945,1.0137,-0.49,-0.55,0.3
34.739,-0.0298,-0.0965,1.0035,-0.73,-0.43,0.3
34.759,-0.032,-0.0955,1.0115,-0.61,-0.3,0.3
34.779,-0.0348,-0.0963,1.0092,-0.49,-0.49,0.37
34.799,-0.0366,-0.0968,1.0027,-0.61,-0.37,0.3
34.819,-0.0381,-0.0956,1.0107,-0.67,-0.49,0.37
34.839,-0.0377,-0.0985,1.014,-0.67,-0.43,0.3
34.859,-0.0332,-0.099,1.0077,-0.73,-0.37,0.3
34.879,-0.0334,-0.098,1.011,-0.61,-0.37,0.49
34.899,-0.0347,-0.0966,1.0137,-0.61,-0.37,0.37
34.919,-0.0349,-0.0967,1.0054,-0.73,-0.37,0.43
34.939,-0.0331,-0.0952,1.0103,-0.55,-0.49,0.24
34.959,-0.0345,-0.0928,1.0109,-0.61,-0.49,0.3
34.979,-0.0354,-0.0973,1.0092,-0.67,-0.43,0.3
34.999,-0.0368,-0.0945,1.0125,-0.61,-0.43,0.37
35.019,-0.0338,-0.0985,1.0113,-0.61,-0.43,0.3
35.039,-0.0367,-0.1024,1.012,-0.61,-0.43,0.3
35.059,-0.0339,-0.1002,1.0099,-0.55,-0.43,0.3
35.079,-0.0343,-0.0948,1.009,-0.61,-0.43,0.37
35.099,-0.0339,-0.091,1.009,-0.55,-0.43,0.37
35.119,-0.0342,-0.0925,1.0083,-0.55,-0.49,0.24
35.139,-0.0347,-0.0953,1.0117,-0.61,-0.49,0.37
35.159,-0.0343,-0.0979,1.0087,-0.61,-0.49,0.43
35.179,-0.0321,-0.0995,1.007,-0.61,-0.49,0.3
35.199,-0.0326,-0.0968,1.0117,-0.61,-0.49,0.24
35.219,-0.0341,-0.1004,1.0114,-0.67,-0.3,0.3
35.239,-0.0382,-0.0974,1.015,-0.49,-0.37,0.37
35.259,-0.0366,-0.0983,1.0099,-0.49,-0.43,0.3
35.279,-0.0359,-0.0969,1.0079,-0.55,-0.49,0.37
35.299,-0.0338,-0.0959,1.0106,-0.55,-0.49,0.3
35.319,-0.0324,-0.0967,1.0084,-0.61,-0.43,0.3
35.339,-0.0338,-0.0966,1.009,-0.61,-0.43,0.43
35.359,-0.0355,-0.0952,1.0077,-0.61,-0.49,0.37
35.379,-0.0339,-0.0955,1.0104,-0.61,-0.37,0.37
35.399,-0.0334,-0.0974,1.0103,-0.61,-0.43,0.3
35.419,-0.0352,-0.1005,1.0068,-0.61,-0.49,0.3
35.439,-0.0311,-0.0992,1.0106,-0.61,-0.43,0.37
35.459,-0.0355,-0.096,1.0081,-0.55,-0.43,0.43
35.479,-0.0344,-0.0956,1.0103,-0.55,-0.43,0.37
35.499,-0.0356,-0.0952,1.0084,-0.61,-0.49,0.24
35.519,-0.0364,-0.0947,1.009,-0.61,-0.49,0.37
35.539,-0.0371,-0.0958,1.0077,-0.67,-0.43,0.3
35.559,-0.0358,-0.0962,1.0121,-0.61,-0.55,0.3
35.579,-0.0344,-0.098,1.012,-0.67,-0.49,0.43
35.599,-0.032,-0.0991,1.0071,-0.61,-0.43,0.37
35.619,-0.0342,-0.0965,1.0119,-0.61,-0.55,0.3
35.639,-0.0342,-0.0992,1.0112,-0.55,-0.49,0.43
35.659,-0.0326,-0.0981,1.0092,-0.55,-0.43,0.37
35.679,-0.0322,-0.0958,1.0059,-0.55,-0.37,0.43
35.699,-0.0312,-0.0948,1.0099,-0.61,-0.43,0.3
35.719,-0.035,-0.0934,1.0099,-0.49,-0.49,0.3
35.739,-0.0364,-0.098,1.0063,-0.61,-0.43,0.37
35.759,-0.0365,-0.0964,1.0153,-0.73,-0.43,0.37
35.779,-0.0387,-0.0991,1.009,-0.49,-0.43,0.37
35.799,-0.0355,-0.0994,1.0084,-0.67,-0.43,0.37
35.819,-0.0322,-0.0933,1.0113,-0.49,-0.43,0.37
35.839,-0.032,-0.0963,1.0112,-0.55,-0.55,0.3
35.859,-0.0333,-0.0966,1.0135,-0.61,-0.37,0.3
35.879,-0.0308,-0.0989,0.9814,-0.67,-0.43,0.37
